scenario,condition,ID,content_mean,content_variance,alpha_accuracy_mean,alpha_accuracy_variance,alpha_target_mean,alpha_target_variance,alpha0,beta,gamma,epoch,action,action_prob,alpha_target,alpha_accuracy,content,alpha_target_sd,alpha_accuracy_sd,content_sd
All,Differing-content,224,0.2,0.0225,0.8,0.0025,0.8,0.0225,1.0,10.0,1.0,epoch_2,Debunk,0.85591,0.2628196562568491,0.8026604239308096,0.11937130608238596,0.16009649047722896,0.04862227679633637,0.08389506834119055
All,Differing-content,224,0.2,0.0225,0.8,0.0025,0.8,0.0225,1.0,10.0,1.0,epoch_4,Prior,,0.250609834562997,0.803628023439186,0.10848274656434506,0.16157526402825484,0.04850567824648417,0.07541389920675517
All,Differing-content,224,0.2,0.0225,0.8,0.0025,0.8,0.0225,1.0,10.0,1.0,epoch_4,Debunk,0.91739,0.23954274010676432,0.8047713825668067,0.10095452787478736,0.16242180020554015,0.04827032160693804,0.06799166297730314
All,Differing-content,224,0.2,0.0225,0.8,0.0025,0.8,0.0225,1.0,10.0,1.0,epoch_5,Prior,,0.2390171091848249,0.8042783195905413,0.09980245952116204,0.16122250677084587,0.048270039238178394,0.06800183174240565
All,Differing-content,224,0.2,0.0225,0.8,0.0025,0.8,0.0225,1.0,10.0,1.0,epoch_5,Debunk,0.93935,0.23189639505320317,0.805302156120606,0.09468886551313692,0.16093425067634085,0.04789633406087644,0.06305448008781236
All,Differing-content,224,0.2,0.0225,0.8,0.0025,0.8,0.0225,1.0,10.0,1.0,epoch_3,Prior,,0.2625381605296705,0.8019942948309817,0.11871492348246039,0.1602975908370177,0.04892388539878491,0.08565572265924833
All,Differing-content,224,0.2,0.0225,0.8,0.0025,0.8,0.0225,1.0,10.0,1.0,epoch_3,Debunk,0.89803,0.2497094382899878,0.8032235789227764,0.10796845419377923,0.1612095975888479,0.048558651646178404,0.07444813118272979
All,Differing-content,140,0.2,0.01,0.8,0.0025,0.5,0.0225,1.0,10.0,1.0,epoch_1,Prior,,0.0003241459823656313,0.7999590535488537,0.1999430980013027,0.1499999999994,0.05,0.1
All,Differing-content,140,0.2,0.01,0.8,0.0025,0.5,0.0225,1.0,10.0,1.0,epoch_1,Debunk,0.94782,-0.007605629084631588,0.8004154469472322,0.19229187006891318,0.1469031222492923,0.04981083752025866,0.09379368711852921
All,Differing-content,140,0.2,0.01,0.8,0.0025,0.5,0.0225,1.0,10.0,1.0,epoch_2,Prior,,-0.010678748342493338,0.8008071774599751,0.19312761719830102,0.14606158581032547,0.049188389343723014,0.09538995944801539
All,Differing-content,140,0.2,0.01,0.8,0.0025,0.5,0.0225,1.0,10.0,1.0,epoch_2,Debunk,0.96052,-0.017066549537097474,0.801034271136636,0.1876953773272154,0.14432538834894793,0.04928177732179628,0.09050470209270435
All,Differing-content,140,0.2,0.01,0.8,0.0025,0.5,0.0225,1.0,10.0,1.0,epoch_4,Prior,,-0.019277378916390038,0.8000985561959622,0.18493236439910776,0.14294827242958144,0.048876395725332804,0.08726916128876355
All,Differing-content,140,0.2,0.01,0.8,0.0025,0.5,0.0225,1.0,10.0,1.0,epoch_4,Debunk,0.97086,-0.023708494172841047,0.8000507523175306,0.18110593614295487,0.14092706552676992,0.0486921747873456,0.08418979357842248
All,Differing-content,140,0.2,0.01,0.8,0.0025,0.5,0.0225,1.0,10.0,1.0,epoch_5,Prior,,-0.022628432554571625,0.7997352996834965,0.1813608528326518,0.14244583479864925,0.04862965776492449,0.0854263722744365
All,Differing-content,140,0.2,0.01,0.8,0.0025,0.5,0.0225,1.0,10.0,1.0,epoch_5,Debunk,0.97425,-0.02649910131788001,0.8000034275006597,0.1776892470665099,0.14054195066928107,0.04849874787429786,0.08223091330661302
All,Differing-content,140,0.2,0.01,0.8,0.0025,0.5,0.0225,1.0,10.0,1.0,epoch_3,Prior,,-0.01621838690724811,0.8010999631606599,0.18763170313343794,0.1450348302605526,0.0492631850410583,0.09103500929571226
All,Differing-content,140,0.2,0.01,0.8,0.0025,0.5,0.0225,1.0,10.0,1.0,epoch_3,Debunk,0.96759,-0.021190638992733733,0.8010738313635266,0.18324761244711854,0.14278495770670102,0.04911294138014846,0.08710963329386787
All,Differing-content,97,0.2,0.01,0.2,0.0225,0.8,0.0025,1.0,10.0,1.0,epoch_1,Prior,,0.300059129209523,0.19986636438898409,0.19993454944655475,0.05,0.14999999999919672,0.1
All,Differing-content,97,0.2,0.01,0.2,0.0225,0.8,0.0025,1.0,10.0,1.0,epoch_1,Debunk,0.18105,0.2835021465408352,0.3112513551046619,0.16850123053858407,0.052401821993196616,0.17282140303721505,0.08618429968598076
All,Differing-content,97,0.2,0.01,0.2,0.0225,0.8,0.0025,1.0,10.0,1.0,epoch_2,Prior,,0.283014084446613,0.3063294470291386,0.1690793462671928,0.05175826513804665,0.17736456856503252,0.08627126284613111
All,Differing-content,97,0.2,0.01,0.2,0.0225,0.8,0.0025,1.0,10.0,1.0,epoch_2,Debunk,0.34678999999999993,0.270821032176041,0.4137341614887636,0.14582342027861064,0.052692546089712036,0.17684710980016963,0.07386894502473684
All,Differing-content,97,0.2,0.01,0.2,0.0225,0.8,0.0025,1.0,10.0,1.0,epoch_4,Prior,,0.2625946396555797,0.48589090680828223,0.13176598999121994,0.053667082764510314,0.1671306096267059,0.06679043085461724
All,Differing-content,97,0.2,0.01,0.2,0.0225,0.8,0.0025,1.0,10.0,1.0,epoch_4,Debunk,0.66514,0.25525106580919377,0.5377356942962485,0.12131278097096479,0.05394791561734015,0.15433940969232757,0.060318374266880394
All,Differing-content,97,0.2,0.01,0.2,0.0225,0.8,0.0025,1.0,10.0,1.0,epoch_5,Prior,,0.2546832388588226,0.5379877566425293,0.12035988755413388,0.05455342134720331,0.15379260625101485,0.0601237126068969
All,Differing-content,97,0.2,0.01,0.2,0.0225,0.8,0.0025,1.0,10.0,1.0,epoch_5,Debunk,0.76458,0.24890889899252816,0.5707001814668415,0.1130351462844507,0.054298138286059505,0.1433070182825904,0.055392784700008656
All,Differing-content,97,0.2,0.01,0.2,0.0225,0.8,0.0025,1.0,10.0,1.0,epoch_3,Prior,,0.27094222059772116,0.4118981762316191,0.14574115133703083,0.052968201647514125,0.17868636994904055,0.07445759246283905
All,Differing-content,97,0.2,0.01,0.2,0.0225,0.8,0.0025,1.0,10.0,1.0,epoch_3,Debunk,0.52145,0.2618458767373575,0.4874445198548546,0.13076277217520613,0.0534658405159064,0.16594047010972252,0.06558126012493286
All,Differing-content,157,0.2,0.01,0.8,0.0625,0.5,0.0025,1.0,10.0,1.0,epoch_1,Prior,,-5.306984908021672e-05,0.8001956932660386,0.19992141061345106,0.05,0.24999999999999997,0.1
All,Differing-content,157,0.2,0.01,0.8,0.0625,0.5,0.0025,1.0,10.0,1.0,epoch_1,Debunk,0.94372,-0.0012627146462480415,0.816912494794683,0.1942815569729483,0.050044688360344994,0.23298186650578015,0.09466789903796563
All,Differing-content,157,0.2,0.01,0.8,0.0625,0.5,0.0025,1.0,10.0,1.0,epoch_2,Prior,,-0.0008998590037889162,0.816386365283235,0.19303325142650837,0.050260843299206825,0.23439229742165127,0.09522403620918525
All,Differing-content,157,0.2,0.01,0.8,0.0625,0.5,0.0025,1.0,10.0,1.0,epoch_2,Debunk,0.95623,-0.0015788299055161255,0.8299947854754672,0.18881715217016293,0.05021467987752836,0.21952080583948458,0.09075816285053742
All,Differing-content,157,0.2,0.01,0.8,0.0625,0.5,0.0025,1.0,10.0,1.0,epoch_4,Prior,,-0.0015336673952022408,0.8367043276321703,0.1850311119564342,0.05011384125056299,0.21158709747646562,0.08925897894300062
All,Differing-content,157,0.2,0.01,0.8,0.0625,0.5,0.0025,1.0,10.0,1.0,epoch_4,Debunk,0.96816,-0.0023355280796437203,0.8455643302225527,0.18173893148779272,0.0502118721393704,0.20093205547601442,0.0861695732507915
All,Differing-content,157,0.2,0.01,0.8,0.0625,0.5,0.0025,1.0,10.0,1.0,epoch_5,Prior,,-0.0020680239740096997,0.8459545041263673,0.1804685316349635,0.05007933590758612,0.20092841865310812,0.08549408916963692
All,Differing-content,157,0.2,0.01,0.8,0.0625,0.5,0.0025,1.0,10.0,1.0,epoch_5,Debunk,0.97203,-0.0027546340675584204,0.8545012001831952,0.17731092916271865,0.049984861095151475,0.19154215134537736,0.08269302247194227
All,Differing-content,157,0.2,0.01,0.8,0.0625,0.5,0.0025,1.0,10.0,1.0,epoch_3,Prior,,-0.0009333536011893282,0.8285823166052078,0.18817560689664958,0.049769225416928575,0.22179204424461424,0.0913107713984076
All,Differing-content,157,0.2,0.01,0.8,0.0625,0.5,0.0025,1.0,10.0,1.0,epoch_3,Debunk,0.96448,-0.001831705039269355,0.8393883080257518,0.18438042742517555,0.04988025671520448,0.2083541602085997,0.08780514352882936
All,Differing-content,344,0.8,0.01,0.2,0.0625,0.2,0.0225,1.0,10.0,1.0,epoch_1,Prior,,-0.29984344827745146,0.19912052474086925,0.8002155927568181,0.14999999999919672,0.24999999999999997,0.1
All,Differing-content,344,0.8,0.01,0.2,0.0625,0.2,0.0225,1.0,10.0,1.0,epoch_1,Debunk,0.75385,-0.33660471681131227,0.13579571755491676,0.7932603112991723,0.1208282940175663,0.18820431161715384,0.10212549547074935
All,Differing-content,344,0.8,0.01,0.2,0.0625,0.2,0.0225,1.0,10.0,1.0,epoch_2,Prior,,-0.3381655198771689,0.13517802675287685,0.7912775094509351,0.1227997544672928,0.18823749611808566,0.10331757673220664
All,Differing-content,344,0.8,0.01,0.2,0.0625,0.2,0.0225,1.0,10.0,1.0,epoch_2,Debunk,0.8589,-0.3560669880467162,0.10506491896552915,0.7869834512409447,0.10596882099357385,0.15147744115658204,0.10383408573911905
All,Differing-content,344,0.8,0.01,0.2,0.0625,0.2,0.0225,1.0,10.0,1.0,epoch_4,Prior,,-0.36597676003992324,0.08962720184180663,0.7848365584222662,0.09929090653900251,0.13045073762651,0.10476702500197617
All,Differing-content,344,0.8,0.01,0.2,0.0625,0.2,0.0225,1.0,10.0,1.0,epoch_4,Debunk,0.92103,-0.37510442575437686,0.07816333333526179,0.7832178316466402,0.09061582652347658,0.11542508027839217,0.10497365025839824
All,Differing-content,344,0.8,0.01,0.2,0.0625,0.2,0.0225,1.0,10.0,1.0,epoch_5,Prior,,-0.3754219878255483,0.07522760443329223,0.7844182061650005,0.09236367648211728,0.11181588651807914,0.10451459075505906
All,Differing-content,344,0.8,0.01,0.2,0.0625,0.2,0.0225,1.0,10.0,1.0,epoch_5,Debunk,0.93703,-0.3817166612488757,0.06875347190650968,0.7831060404419687,0.08589613240858732,0.10214124789429176,0.1049087264744862
All,Differing-content,344,0.8,0.01,0.2,0.0625,0.2,0.0225,1.0,10.0,1.0,epoch_3,Prior,,-0.3557438971475114,0.10626100321846244,0.7886596190179792,0.10918573095059679,0.1530711389404776,0.10240449490504402
All,Differing-content,344,0.8,0.01,0.2,0.0625,0.2,0.0225,1.0,10.0,1.0,epoch_3,Debunk,0.89983,-0.36738169489991407,0.08880445217331923,0.7858804590522116,0.09776592638788596,0.13054235942131556,0.10312191281301777
All,Differing-content,68,0.2,0.0025,0.8,0.0225,0.5,0.0225,1.0,10.0,1.0,epoch_1,Prior,,9.648643779420697e-05,0.7993766898238878,0.19995032035709664,0.1499999999994,0.14999999999919672,0.05
All,Differing-content,68,0.2,0.0025,0.8,0.0225,0.5,0.0225,1.0,10.0,1.0,epoch_1,Debunk,0.96343,-0.0062825011733016,0.8042863207171557,0.19904570701515123,0.1475344607220044,0.14613826129416435,0.0495405080667425
All,Differing-content,68,0.2,0.0025,0.8,0.0225,0.5,0.0225,1.0,10.0,1.0,epoch_2,Prior,,-0.0072218405089000855,0.8033865859100922,0.19813530177974487,0.14657365876047168,0.1474563177813889,0.04959828225461483
All,Differing-content,68,0.2,0.0025,0.8,0.0225,0.5,0.0225,1.0,10.0,1.0,epoch_2,Debunk,0.97042,-0.013170996361171063,0.807794662459741,0.1974738133697773,0.14463574062131868,0.14409931172248766,0.04922162693170679
All,Differing-content,68,0.2,0.0025,0.8,0.0225,0.5,0.0225,1.0,10.0,1.0,epoch_4,Prior,,-0.01831204426161596,0.8101151845856592,0.19621191975624927,0.14024134112838937,0.14408411867567938,0.049343980587654136
All,Differing-content,68,0.2,0.0025,0.8,0.0225,0.5,0.0225,1.0,10.0,1.0,epoch_4,Debunk,0.97504,-0.02252274873867333,0.8134465560330709,0.1955078886036562,0.1381773927016193,0.14085356742815974,0.04896629966412423
All,Differing-content,68,0.2,0.0025,0.8,0.0225,0.5,0.0225,1.0,10.0,1.0,epoch_5,Prior,,-0.025744518600188646,0.8129867074668001,0.19471594484769872,0.1380656709029124,0.1417849881044361,0.04921022130048891
All,Differing-content,68,0.2,0.0025,0.8,0.0225,0.5,0.0225,1.0,10.0,1.0,epoch_5,Debunk,0.97813,-0.02898219116674688,0.8159151860341621,0.19416656422758694,0.13606741860433957,0.13926631418804758,0.04886555822732952
All,Differing-content,68,0.2,0.0025,0.8,0.0225,0.5,0.0225,1.0,10.0,1.0,epoch_3,Prior,,-0.014598970666126953,0.8063468172544636,0.19792256260192664,0.14425921669240602,0.14635989793955123,0.049414997633869175
All,Differing-content,68,0.2,0.0025,0.8,0.0225,0.5,0.0225,1.0,10.0,1.0,epoch_3,Debunk,0.97238,-0.01846140908154268,0.8091617307071425,0.19720686625348685,0.14123778380657961,0.14377263168479737,0.04922829282421644
All,Differing-content,43,0.2,0.0025,0.5,0.0225,0.8,0.0025,1.0,10.0,1.0,epoch_1,Prior,,0.29992265307243915,0.4998637960211984,0.20008285070255766,0.05,0.1499999999994,0.05
All,Differing-content,43,0.2,0.0025,0.5,0.0225,0.8,0.0025,1.0,10.0,1.0,epoch_1,Debunk,0.5,0.2903705905132894,0.5552891399581723,0.18996140228108885,0.05067986125258617,0.139473076104132,0.04671221004403309
All,Differing-content,43,0.2,0.0025,0.5,0.0225,0.8,0.0025,1.0,10.0,1.0,epoch_2,Prior,,0.29066106281784887,0.5560739331353709,0.18922258165128744,0.050678302522225174,0.13969922043997712,0.04695517361316566
All,Differing-content,43,0.2,0.0025,0.5,0.0225,0.8,0.0025,1.0,10.0,1.0,epoch_2,Debunk,0.60278,0.2827263123816949,0.5950146122613222,0.18157474446163305,0.05110593414888954,0.1299062134696028,0.0443215986303922
All,Differing-content,43,0.2,0.0025,0.5,0.0225,0.8,0.0025,1.0,10.0,1.0,epoch_4,Prior,,0.2764809595241775,0.6220562021883027,0.17606569361176708,0.0509318509790924,0.12278646870789534,0.042770365158623536
All,Differing-content,43,0.2,0.0025,0.5,0.0225,0.8,0.0025,1.0,10.0,1.0,epoch_4,Debunk,0.73948,0.270877793221726,0.6444562461003563,0.17107825033643628,0.05103732920188904,0.11541012264926961,0.04114820663576129
All,Differing-content,43,0.2,0.0025,0.5,0.0225,0.8,0.0025,1.0,10.0,1.0,epoch_5,Prior,,0.27066040610816267,0.645045464764051,0.17104580613379153,0.051136961460488,0.11537132130916769,0.04081298587792729
All,Differing-content,43,0.2,0.0025,0.5,0.0225,0.8,0.0025,1.0,10.0,1.0,epoch_5,Debunk,0.7816,0.2659506866006451,0.6629520542584769,0.1672282243633736,0.051255103797850976,0.10944304189707585,0.03941212174933769
All,Differing-content,43,0.2,0.0025,0.5,0.0225,0.8,0.0025,1.0,10.0,1.0,epoch_3,Prior,,0.28258060581365535,0.5938114839654176,0.18177885123524015,0.050650248773599596,0.12999347813030027,0.044462286717348254
All,Differing-content,43,0.2,0.0025,0.5,0.0225,0.8,0.0025,1.0,10.0,1.0,epoch_3,Debunk,0.67293,0.27603113202415475,0.621591239017476,0.17562574960335608,0.051071758869979,0.12164946960992291,0.04235246194273818
All,Differing-content,212,0.2,0.0225,0.5,0.0625,0.5,0.0225,1.0,10.0,1.0,epoch_1,Prior,,-0.00043459342965424934,0.49942703491206086,0.20031029315887652,0.1499999999994,0.25,0.14999999999919672
All,Differing-content,212,0.2,0.0225,0.5,0.0625,0.5,0.0225,1.0,10.0,1.0,epoch_1,Debunk,0.82048,-0.023539737522529452,0.5300197311255347,0.17685743832286016,0.14417227383543452,0.24134984682687,0.13072072525000417
All,Differing-content,212,0.2,0.0225,0.5,0.0625,0.5,0.0225,1.0,10.0,1.0,epoch_2,Prior,,-0.022643476247329666,0.5277467542306512,0.17627540399223104,0.14426718002313754,0.2438231302421974,0.13281792611080942
All,Differing-content,212,0.2,0.0225,0.5,0.0625,0.5,0.0225,1.0,10.0,1.0,epoch_2,Debunk,0.87405,-0.03934033007672487,0.5531172664750396,0.1619332307524198,0.139342804254296,0.23541522398749692,0.11954912274186376
All,Differing-content,212,0.2,0.0225,0.5,0.0625,0.5,0.0225,1.0,10.0,1.0,epoch_4,Prior,,-0.055102470789670746,0.571080523404426,0.15331767934273366,0.13325984370808167,0.23109411424560042,0.11279094385269989
All,Differing-content,212,0.2,0.0225,0.5,0.0625,0.5,0.0225,1.0,10.0,1.0,epoch_4,Debunk,0.93144,-0.06398970151492016,0.5861268647439848,0.14614269536828456,0.13033744906801933,0.22515000763256768,0.10554294068061054
All,Differing-content,212,0.2,0.0225,0.5,0.0625,0.5,0.0225,1.0,10.0,1.0,epoch_5,Prior,,-0.0660385335597061,0.5865501721785611,0.14692045242149335,0.1315300310354141,0.22472288559532952,0.10729265092441649
All,Differing-content,212,0.2,0.0225,0.5,0.0625,0.5,0.0225,1.0,10.0,1.0,epoch_5,Debunk,0.94674,-0.07308417835660448,0.598753811676054,0.14098246792971408,0.1287117260526333,0.22038771226154408,0.10130111609461177
All,Differing-content,212,0.2,0.0225,0.5,0.0625,0.5,0.0225,1.0,10.0,1.0,epoch_3,Prior,,-0.040519260805617976,0.5554760901005564,0.16174185837700814,0.1391180921341667,0.2371490187630114,0.12038849588192681
All,Differing-content,212,0.2,0.0225,0.5,0.0625,0.5,0.0225,1.0,10.0,1.0,epoch_3,Debunk,0.90409,-0.05319566205231926,0.5730290011612014,0.15199265122986266,0.13468543192734023,0.23056591855166167,0.11060387651612047
All,Differing-content,192,0.2,0.0225,0.5,0.0025,0.2,0.0625,1.0,10.0,1.0,epoch_1,Prior,,-0.29970515230003536,0.49997995382033206,0.20040033078039204,0.24999999999999997,0.05,0.14999999999919672
All,Differing-content,192,0.2,0.0225,0.5,0.0025,0.2,0.0625,1.0,10.0,1.0,epoch_1,Debunk,0.93999,-0.3318516966395695,0.5001802721150319,0.19280467224952677,0.21501395482182817,0.049893452770755596,0.14411675329735588
All,Differing-content,192,0.2,0.0225,0.5,0.0025,0.2,0.0625,1.0,10.0,1.0,epoch_2,Prior,,-0.33359884507204696,0.49986177898039164,0.1907162255014076,0.21737744080117052,0.04948027140157125,0.14397443971837046
All,Differing-content,192,0.2,0.0225,0.5,0.0025,0.2,0.0625,1.0,10.0,1.0,epoch_2,Debunk,0.96189,-0.35445373749439724,0.5000709629909817,0.18499222007767094,0.1927899317975461,0.049460172221381604,0.13954273803435546
All,Differing-content,192,0.2,0.0225,0.5,0.0025,0.2,0.0625,1.0,10.0,1.0,epoch_4,Prior,,-0.3712722090899238,0.5009727302136702,0.18038291545407484,0.17698039547136443,0.04917528640023966,0.1353453517518644
All,Differing-content,192,0.2,0.0225,0.5,0.0025,0.2,0.0625,1.0,10.0,1.0,epoch_4,Debunk,0.98057,-0.38083409177649186,0.5012953002763999,0.17803631402335626,0.16220490440712368,0.04911723286298783,0.13342725958244167
All,Differing-content,192,0.2,0.0225,0.5,0.0025,0.2,0.0625,1.0,10.0,1.0,epoch_5,Prior,,-0.3829932562557561,0.5013386496858299,0.1762412177243896,0.16268232992007364,0.04901004337968852,0.13352067720761573
All,Differing-content,192,0.2,0.0225,0.5,0.0025,0.2,0.0625,1.0,10.0,1.0,epoch_5,Debunk,0.98352,-0.3887602260842657,0.5014324248060908,0.17292418475138147,0.15304626699339,0.048949555603933076,0.13083224853914002
All,Differing-content,192,0.2,0.0225,0.5,0.0025,0.2,0.0625,1.0,10.0,1.0,epoch_3,Prior,,-0.35593820673777565,0.49982977482226143,0.18427941839189457,0.19516600287794586,0.04932095934986226,0.13889845875183204
All,Differing-content,192,0.2,0.0225,0.5,0.0025,0.2,0.0625,1.0,10.0,1.0,epoch_3,Debunk,0.97442,-0.36909134010321143,0.5001246655979618,0.1802630269809078,0.1768425040163206,0.04920876587390952,0.13514226697853254
All,Differing-content,63,0.2,0.0025,0.8,0.0025,0.8,0.0625,1.0,10.0,1.0,epoch_1,Prior,,0.29939139890420285,0.7999552883803703,0.1998697386301307,0.24999999999999997,0.05,0.05
All,Differing-content,63,0.2,0.0025,0.8,0.0025,0.8,0.0625,1.0,10.0,1.0,epoch_1,Debunk,0.6921,0.23115864961725335,0.8032795457082176,0.19147210739887116,0.26916791101550624,0.04937667718848201,0.04736454677383424
All,Differing-content,63,0.2,0.0025,0.8,0.0025,0.8,0.0625,1.0,10.0,1.0,epoch_2,Prior,,0.24359883438032665,0.8034206552428027,0.19107806024960614,0.2731853947041249,0.04925274921633474,0.04736475444789572
All,Differing-content,63,0.2,0.0025,0.8,0.0025,0.8,0.0625,1.0,10.0,1.0,epoch_2,Debunk,0.77209,0.1806550352777564,0.8062261544662765,0.18534431662761677,0.2817243118532147,0.04825093923990783,0.04561703882277515
All,Differing-content,63,0.2,0.0025,0.8,0.0025,0.8,0.0625,1.0,10.0,1.0,epoch_4,Prior,,0.14197581464360656,0.8096469844711284,0.18138932765144797,0.2917669794160106,0.04743972930956086,0.04384060584152795
All,Differing-content,63,0.2,0.0025,0.8,0.0025,0.8,0.0625,1.0,10.0,1.0,epoch_4,Debunk,0.8646,0.09890896135890644,0.811076841355965,0.17780938675621877,0.28727947120249786,0.04709275123820871,0.042748901430164354
All,Differing-content,63,0.2,0.0025,0.8,0.0025,0.8,0.0625,1.0,10.0,1.0,epoch_5,Prior,,0.10082015502624286,0.8108450083756337,0.17740206779945183,0.2908002033007786,0.04744827880165513,0.042820054932371454
All,Differing-content,63,0.2,0.0025,0.8,0.0025,0.8,0.0625,1.0,10.0,1.0,epoch_5,Debunk,0.89509,0.06360377213124097,0.8121726787456878,0.17473960965903518,0.28466055779509714,0.047065217928988615,0.0419251114041024
All,Differing-content,63,0.2,0.0025,0.8,0.0025,0.8,0.0625,1.0,10.0,1.0,epoch_3,Prior,,0.18681638996021985,0.8069338244907586,0.18514656277201588,0.2874969912776535,0.04839679604531107,0.045346033236438994
All,Differing-content,63,0.2,0.0025,0.8,0.0025,0.8,0.0625,1.0,10.0,1.0,epoch_3,Debunk,0.8205,0.13337135234999606,0.8089555346387365,0.18091145823678625,0.28798199497027743,0.047888294093843514,0.04384133970792555
All,Differing-content,481,0.8,0.0225,0.8,0.0625,0.5,0.0025,1.0,10.0,1.0,epoch_1,Prior,,4.051132882387586e-05,0.7991010070483201,0.8001699364311988,0.05,0.24999999999999997,0.14999999999919672
All,Differing-content,481,0.8,0.0225,0.8,0.0625,0.5,0.0025,1.0,10.0,1.0,epoch_1,Debunk,0.09511999999999998,-0.012859728227964728,0.6468555261493727,0.5735064050947586,0.04925441418015504,0.33726726613872154,0.18309800110824373
